iter	RMSE
6329	2185.376182
6330	2185.340282
6331	2185.329505
6332	2185.200012
6333	2185.089497
6334	2185.086888
6335	2185.086692
6336	2185.043201
6337	2184.987344
6338	2184.922924
6339	2184.863332
6340	2184.791666
6341	2184.736757
6342	2184.736652
6343	2184.683114
6344	2184.561077
6345	2184.476996
6346	2184.476768
6347	2184.367672
6348	2184.367539
6349	2184.366893
6350	2184.25533
6351	2184.103705
6352	2184.032523
6353	2183.851217
6354	2183.848298
6355	2183.821843
6356	2183.800861
6357	2183.800662
6358	2183.73725
6359	2183.713797
6360	2183.703641
6361	2183.615054
6362	2183.614892
6363	2183.586711
6364	2183.521826
6365	2183.397368
6366	2183.283138
6367	2183.260288
6368	2183.19298
6369	2183.148116
6370	2183.147483
6371	2183.10721
6372	2183.027069
6373	2182.9284
6374	2182.783218
6375	2182.779409
6376	2182.725257
6377	2182.692443
6378	2182.660434
6379	2182.56718
6380	2182.564344
6381	2182.520291
6382	2182.509694
6383	2182.470233
6384	2182.470056
6385	2182.360581
6386	2182.310238
6387	2182.268355
6388	2182.189186
6389	2182.166949
6390	2182.166312
6391	2182.166149
6392	2182.095546
6393	2182.059652
6394	2181.95374
6395	2181.915397
6396	2181.915204
6397	2181.914606
6398	2181.914499
6399	2181.856881
6400	2181.737075
6401	2181.617101
6402	2181.568954
6403	2181.481235
6404	2181.464087
6405	2181.412681
6406	2181.365711
6407	2181.363997
6408	2181.241334
6409	2181.195101
6410	2181.194968
6411	2181.194805
6412	2181.166622
6413	2181.142385
6414	2181.059932
6415	2181.022717
6416	2180.934979
6417	2180.903376
6418	2180.883414
6419	2180.883259
6420	2180.823217
6421	2180.769476
6422	2180.734241
6423	2180.703213
6424	2180.703109
6425	2180.647019
6426	2180.619062
6427	2180.562638
6428	2180.457935
6429	2180.457763
6430	2180.404601
6431	2180.350131
6432	2180.337454
6433	2180.291387
6434	2180.203202
6435	2180.14359
6436	2180.14266
6437	2180.082055
6438	2179.999259
6439	2179.96725
6440	2179.879895
6441	2179.828496
6442	2179.771906
6443	2179.702974
6444	2179.668231
6445	2179.612719
6446	2179.576947
6447	2179.52779
6448	2179.443229
6449	2179.397984
6450	2179.288421
6451	2179.270449
6452	2179.237847
6453	2179.182975
6454	2179.136392
6455	2179.114699
6456	2179.070149
6457	2179.009232
6458	2179.009042
6459	2178.943197
6460	2178.930217
6461	2178.831614
6462	2178.725465
6463	2178.696423
6464	2178.585721
6465	2178.546989
6466	2178.519337
6467	2178.479525
6468	2178.448377
6469	2178.382367
6470	2178.361301
6471	2178.298598
6472	2178.223001
6473	2178.13711
6474	2178.089294
6475	2178.048457
6476	2178.047892
6477	2178.047741
6478	2177.986437
6479	2177.986346
6480	2177.945195
6481	2177.859735
6482	2177.833248
6483	2177.777168
6484	2177.714462
6485	2177.701392
6486	2177.599534
6487	2177.583928
6488	2177.493162
6489	2177.431583
6490	2177.431457
6491	2177.396276
6492	2177.379355
6493	2177.338147
6494	2177.290193
6495	2177.237921
6496	2177.236288
6497	2177.216248
6498	2177.18119
6499	2177.107603
6500	2177.030084
6501	2177.029507
6502	2176.841744
6503	2176.736206
6504	2176.701149
6505	2176.651692
6506	2176.394148
6507	2176.39402
6508	2176.365959
6509	2176.314356
6510	2176.302033
6511	2176.301926
6512	2176.2225
6513	2176.09921
6514	2176.07064
6515	2176.043461
6516	2175.998113
6517	2175.885602
6518	2175.805796
6519	2175.700821
6520	2175.615454
6521	2175.615359
6522	2175.615225
6523	2175.584514
6524	2175.531232
6525	2175.487879
6526	2175.424916
6527	2175.307611
6528	2175.28412
6529	2175.28401
6530	2175.235527
6531	2175.193094
6532	2175.142529
6533	2175.100507
6534	2175.009314
6535	2174.915822
6536	2174.881148
6537	2174.851791
6538	2174.81848
6539	2174.723573
6540	2174.637293
6541	2174.637208
